https://checkstyle.org/checks/coding/unnecessaryparentheses.html#UnnecessaryParentheses,UnnecessaryParentheses,"Final RuleSet Representation:
Basic Rule:
Mandatory: No [parentheses] around [identifier]
And
Mandatory: No [parentheses] around [return value]
And
Mandatory: No [parentheses] around [assignment rhs]
And
Mandatory: No [parentheses] around [literal]
And
Mandatory: No [parentheses] around [expression]

Option Rule:
tokens option:
EXPR: Optional: [parentheses] around [EXPR]
IDENT: Optional: [parentheses] around [IDENT]
NUM_DOUBLE: Optional: [parentheses] around [NUM_DOUBLE]
NUM_FLOAT: Optional: [parentheses] around [NUM_FLOAT]
NUM_INT: Optional: [parentheses] around [NUM_INT]
NUM_LONG: Optional: [parentheses] around [NUM_LONG]
STRING_LITERAL: Optional: [parentheses] around [STRING_LITERAL]
LITERAL_NULL: Optional: [parentheses] around [LITERAL_NULL]
LITERAL_FALSE: Optional: [parentheses] around [LITERAL_FALSE]
LITERAL_TRUE: Optional: [parentheses] around [LITERAL_TRUE]
ASSIGN: Optional: [parentheses] around [ASSIGN]
BAND_ASSIGN: Optional: [parentheses] around [BAND_ASSIGN]
BOR_ASSIGN: Optional: [parentheses] around [BOR_ASSIGN]
BSR_ASSIGN: Optional: [parentheses] around [BSR_ASSIGN]
BXOR_ASSIGN: Optional: [parentheses] around [BXOR_ASSIGN]
DIV_ASSIGN: Optional: [parentheses] around [DIV_ASSIGN]
MINUS_ASSIGN: Optional: [parentheses] around [MINUS_ASSIGN]
MOD_ASSIGN: Optional: [parentheses] around [MOD_ASSIGN]
PLUS_ASSIGN: Optional: [parentheses] around [PLUS_ASSIGN]
SL_ASSIGN: Optional: [parentheses] around [SL_ASSIGN]
SR_ASSIGN: Optional: [parentheses] around [SR_ASSIGN]
STAR_ASSIGN: Optional: [parentheses] around [STAR_ASSIGN]
LAMBDA: Optional: [parentheses] around [LAMBDA]
TEXT_BLOCK_LITERAL_BEGIN: Optional: [parentheses] around [TEXT_BLOCK_LITERAL_BEGIN]
LAND: Optional: [parentheses] around [LAND]
LOR: Optional: [parentheses] around [LOR]
LITERAL_INSTANCEOF: Optional: [parentheses] around [LITERAL_INSTANCEOF]
GT: Optional: [parentheses] around [GT]
LT: Optional: [parentheses] around [LT]
GE: Optional: [parentheses] around [GE]
LE: Optional: [parentheses] around [LE]
EQUAL: Optional: [parentheses] around [EQUAL]
NOT_EQUAL: Optional: [parentheses] around [NOT_EQUAL]
UNARY_MINUS: Optional: [parentheses] around [UNARY_MINUS]
UNARY_PLUS: Optional: [parentheses] around [UNARY_PLUS]
INC: Optional: [parentheses] around [INC]
DEC: Optional: [parentheses] around [DEC]
LNOT: Optional: [parentheses] around [LNOT]
BNOT: Optional: [parentheses] around [BNOT]
POST_INC: Optional: [parentheses] around [POST_INC]
POST_DEC: Optional: [parentheses] around [POST_DEC]

Options that are data specifications:
tokens: String[]; {EXPR, IDENT, NUM_DOUBLE, NUM_FLOAT, NUM_INT, NUM_LONG, STRING_LITERAL, LITERAL_NULL, LITERAL_FALSE, LITERAL_TRUE, ASSIGN, BAND_ASSIGN, BOR_ASSIGN, BSR_ASSIGN, BXOR_ASSIGN, DIV_ASSIGN, MINUS_ASSIGN, MOD_ASSIGN, PLUS_ASSIGN, SL_ASSIGN, SR_ASSIGN, STAR_ASSIGN, LAMBDA, TEXT_BLOCK_LITERAL_BEGIN, LAND, LOR, LITERAL_INSTANCEOF, GT, LT, GE, LE, EQUAL, NOT_EQUAL, UNARY_MINUS, UNARY_PLUS, INC, DEC, LNOT, BNOT, POST_INC, POST_DEC}; {};"
https://checkstyle.org/checks/coding/fallthrough.html#FallThrough,FallThrough,"Final RuleSet Representation:

Basic Rule:
Mandatory: [case] of [switch statement] have [Java code] -> [case] of [switch statement] have [break statement] or [return statement] or [yield statement] or [throw statement] or [continue statement]

Option Rule:
checkLastCaseGroup option:
true: Mandatory: [last case group] of [switch statement] have [Java code] -> [last case group] of [switch statement] have [break statement] or [return statement] or [yield statement] or [throw statement] or [continue statement]
false: Optional: [last case group] of [switch statement] have [Java code] -> [last case group] of [switch statement] not have [break statement] or [return statement] or [yield statement] or [throw statement] or [continue statement]

reliefPattern option:
""falls?[ -]?thr(u|ough)"": Mandatory: [comment] before [case] of [switch statement] have [RegExp] {{reliefPattern}}

Options that are data specifications:
{{reliefPattern}}: Pattern; RegExp; ""falls?[ -]?thr(u|ough)"""
https://checkstyle.org/checks/javadoc/javadoctype.html#JavadocType,JavadocType,"Final RuleSet Representation:

Basic Rule:
Mandatory: [Javadoc comments] of [type definitions] is checked
And
Optional: [author tags] of [Javadoc comments] is not checked
And
Optional: [version tags] of [Javadoc comments] is not checked
And
Mandatory: [scope] of [Javadoc comments] is {{scope}}
And
Optional: [inner classes] of [type definitions] is not checked
And
Optional: [type definitions] of [Javadoc comments] is not checked if [Javadoc comments] is [Null]

Option Rule:
allowMissingParamTags option:
true: Optional: [error messages] about [type parameters] and [record components] for which [param tags] is not present is suppressed
false: Mandatory: [error messages] about [type parameters] and [record components] for which [param tags] is not present is not suppressed

allowUnknownTags option:
true: Optional: [violations] when [Javadoc tag] is not recognized is ignored
false: Mandatory: [violations] when [Javadoc tag] is not recognized is not ignored

allowedAnnotations option:
Mandatory: [annotations] that allow skipping validation is {{allowedAnnotations}}

authorFormat option:
Mandatory: [pattern] for [author tag] is {{authorFormat}}

excludeScope option:
Mandatory: [visibility scope] where [Javadoc comments] is not checked is {{excludeScope}}

scope option:
Mandatory: [visibility scope] where [Javadoc comments] is checked is {{scope}}

versionFormat option:
Mandatory: [pattern] for [version tag] is {{versionFormat}}

tokens option:
Mandatory: [tokens] to check is {{tokens}}

Options that are data specifications:
{{allowedAnnotations}}: String[]; {Generated}; {Generated}
{{authorFormat}}: Pattern; RegExp; null
{{excludeScope}}: Scope; {public, protected, package, private}; null
{{scope}}: Scope; {public, protected, package, private}; private
{{versionFormat}}: Pattern; RegExp; null
{{tokens}}: String[]; {INTERFACE_DEF, CLASS_DEF, ENUM_DEF, ANNOTATION_DEF, RECORD_DEF}; {INTERFACE_DEF, CLASS_DEF, ENUM_DEF, ANNOTATION_DEF, RECORD_DEF}"
https://checkstyle.org/checks/metrics/npathcomplexity.html#NPathComplexity,NPathComplexity,"Final RuleSet Representation:

Basic Rule:
Mandatory: [NPATH complexity] of [function(method)] <= {{max}}

Option Rule:
max option:
200: Mandatory: [NPATH complexity] of [function(method)] <= 200

Options that are data specifications:
{{max}}: int; {0, 1, 2, ..., Integer.MAX_VALUE}; 200"
https://checkstyle.org/checks/misc/trailingcomment.html#TrailingComment,TrailingComment,"Final RuleSet Representation:

Basic Rule:
Mandatory: [line] with [code] not at end of [comment]
And
Mandatory: [line] with [// comment] -> [whitespace] before [// comment]

Option Rule:
format option:
""^[\s});]*$"": Mandatory: [string] before [comment] matches {{format}}

legalComment option:
null: Optional: [text] of [trailing comment] not matches {{legalComment}}

Options that are data specifications:
{{format}}: Pattern; RegExp; ""^[\s});]*$""
{{legalComment}}: Pattern; RegExp; null"
https://checkstyle.org/checks/annotation/packageannotation.html#PackageAnnotation,PackageAnnotation,"Final RuleSet Representation:

Basic Rule:
Mandatory: [package annotations] in [package-info.java file]

Explanation:
1. The rule ""Checks that all package annotations are in the package-info.java file."" is parsed as a mandatory rule that requires package annotations to be in the package-info.java file.
2. The sentences regarding Java SE8 and above, and Java SE7 and below, are subjective and provide context rather than enforceable rules, so they are skipped.
3. There are no options provided in the CheckStyle Rule, so no option rules or data specifications are needed."
https://checkstyle.org/checks/metrics/booleanexpressioncomplexity.html#BooleanExpressionComplexity,BooleanExpressionComplexity,"Final RuleSet Representation:

Basic Rule:
Mandatory: Number of [boolean operators] of [expression] <= {{max}}
Except [boolean operators] of [constructor call] | [boolean operators] of [method call]

Option Rule:
tokens option:
LAND: Optional: [boolean operator] is [&&]
BAND: Optional: [boolean operator] is [&]
LOR: Optional: [boolean operator] is [||]
BOR: Optional: [boolean operator] is [|]
BXOR: Optional: [boolean operator] is [^]

Options that are data specifications:
{{max}}: int; {0, 1, 2, 3, ...}; 3
{{tokens}}: String[]; {LAND, BAND, LOR, BOR, BXOR}; {LAND, BAND, LOR, BOR, BXOR}"
https://checkstyle.org/checks/imports/unusedimports.html#UnusedImports,UnusedImports,"Final RuleSet Representation:

Basic Rule:
Mandatory: [import statement] not have [reference] in [file]
Or
Mandatory: [import statement] is [import from java.lang package]
Or
Mandatory: [import statement] is [import from same package]
Or
Mandatory: [static method] is [imported as method reference] -> [type] is [imported]

Option Rule:
processJavadoc option:
true: Optional: [import statement] is [referenced in Javadoc comments]
false: Mandatory: [import statement] not have [reference] in [Javadoc comments]

Options that are data specifications:
processJavadoc: boolean; {true, false}; true"
https://checkstyle.org/checks/design/hideutilityclassconstructor.html#HideUtilityClassConstructor,HideUtilityClassConstructor,"Final RuleSet Representation:

Basic Rule:
Mandatory: No [public constructor] of [utility class]
And
Mandatory: [constructor] of [utility class] is [private] Or [constructor] of [utility class] is [protected]

There are no options in this CheckStyle rule, so no additional option rules or data specifications are provided."
https://checkstyle.org/checks/coding/nestedifdepth.html#NestedIfDepth,NestedIfDepth,"Final RuleSet Representation:

Basic Rule:
Mandatory: Number of [nested if-else blocks] of [code] <= {{max}}

Options that are data specifications:
{{max}}: int; {1, 2, 3, ...}; {1}"
https://checkstyle.org/checks/whitespace/nowhitespacebeforecasedefaultcolon.html#NoWhitespaceBeforeCaseDefaultColon,NoWhitespaceBeforeCaseDefaultColon,"Final RuleSet Representation:

Basic Rule:
Mandatory: [whitespace] before [colon] of [switch block] is not [present]"
https://checkstyle.org/checks/design/throwscount.html#ThrowsCount,ThrowsCount,"Final RuleSet Representation:

Basic Rule:
Mandatory: Number of [throws statements] of [method] <= {{max}}
Except [method] have [Override] or [java.lang.Override] annotation

Option Rule:
ignorePrivateMethods option:
true: Optional: [method] is [private] -> Number of [throws statements] of [method] is not checked
false: Mandatory: [method] is [private] -> Number of [throws statements] of [method] is checked

Options that are data specifications:
{{max}}: int; {0, 1, 2, 3, 4, ...}; 4"
https://checkstyle.org/checks/misc/commentsindentation.html#CommentsIndentation,CommentsIndentation,"Final RuleSet Representation:

Basic Rule:
Mandatory: [comments] of {{tokens}} is [indented] at [same level] as [surrounding code]

Options that are data specifications:
{{tokens}}: String[]; {SINGLE_LINE_COMMENT, BLOCK_COMMENT_BEGIN}; {SINGLE_LINE_COMMENT, BLOCK_COMMENT_BEGIN}"
https://checkstyle.org/checks/coding/unnecessarysemicoloninenumeration.html#UnnecessarySemicolonInEnumeration,UnnecessarySemicolonInEnumeration,"Final RuleSet Representation:

Basic Rule:
Mandatory: [semicolon] is not at end of [enum body] -> [enum body] have [enum constants]"
https://checkstyle.org/checks/sizes/methodlength.html#MethodLength,MethodLength,"Final RuleSet Representation:

Basic Rule:
Mandatory: Number of [lines] of [method] is <= {{max}}

Option Rule:
countEmpty option:
true: Mandatory: Number of [lines] of [method] is <= {{max}}
false: Optional: Number of [lines] of [method] is <= {{max}}

Options that are data specifications:
{{max}}: int; {0, 1, 2, ..., 150}; {150}
{{tokens}}: String[]; {METHOD_DEF, CTOR_DEF, COMPACT_CTOR_DEF}; {METHOD_DEF, CTOR_DEF, COMPACT_CTOR_DEF}"
https://checkstyle.org/checks/misc/orderedproperties.html#OrderedProperties,OrderedProperties,"Final RuleSet Representation:

Basic Rule:
Mandatory: Order of [keys] of [properties files] is [correct order]

Option Rule:
fileExtensions option:
.properties: Optional: [file extension] of [files] is "".properties""

Options that are data specifications:
{{fileExtensions}}: String[]; {"".properties""}; {"".properties""}"
https://checkstyle.org/checks/whitespace/typecastparenpad.html#TypecastParenPad,TypecastParenPad,"Final RuleSet Representation:

Basic Rule:
Mandatory: [space] after [left parenthesis] of [typecast]
And
Mandatory: [space] before [right parenthesis] of [typecast]

Option Rule:
option:
nospace: 
Mandatory: [space] not after [left parenthesis] of [typecast]
And
Mandatory: [space] not before [right parenthesis] of [typecast]

Options that are data specifications:
{{PadOption}}: String; {nospace}; {nospace}"
https://checkstyle.org/checks/naming/typename.html#TypeName,TypeName,"Final RuleSet Representation:

Basic Rule:
Mandatory: [type names] conform to {{format}}

Option Rule:
applyToPackage option:
true: Mandatory: [package-private members] conform to {{format}}
false: Optional: [package-private members] not conform to {{format}}

applyToPrivate option:
true: Mandatory: [private members] conform to {{format}}
false: Optional: [private members] not conform to {{format}}

applyToProtected option:
true: Mandatory: [protected members] conform to {{format}}
false: Optional: [protected members] not conform to {{format}}

applyToPublic option:
true: Mandatory: [public members] conform to {{format}}
false: Optional: [public members] not conform to {{format}}

Options that are data specifications:
{{format}}: Pattern; RegExp; ""^[A-Z][a-zA-Z0-9]*$""
{{tokens}}: String[]; {CLASS_DEF, INTERFACE_DEF, ENUM_DEF, ANNOTATION_DEF, RECORD_DEF}; {CLASS_DEF, INTERFACE_DEF, ENUM_DEF, ANNOTATION_DEF, RECORD_DEF}"
https://checkstyle.org/checks/coding/unnecessarysemicolonafteroutertypedeclaration.html#UnnecessarySemicolonAfterOuterTypeDeclaration,UnnecessarySemicolonAfterOuterTypeDeclaration,"Final RuleSet Representation:

Basic Rule:
Mandatory: [semicolon] after [type declaration] is not [Null]

Options that are data specifications:
{{tokens}}: String[]; {CLASS_DEF, INTERFACE_DEF, ENUM_DEF, ANNOTATION_DEF, RECORD_DEF}; {CLASS_DEF, INTERFACE_DEF, ENUM_DEF, ANNOTATION_DEF, RECORD_DEF}"
https://checkstyle.org/checks/coding/variabledeclarationusagedistance.html#VariableDeclarationUsageDistance,VariableDeclarationUsageDistance,"Final RuleSet Representation:

Basic Rule:
Mandatory: Number of [declaration of variable] before [first usage of variable] is {{allowedDistance}}

Option Rule:
ignoreFinal option:
true: Optional: [variable] with [final modifier] not for [distance calculation]
false: Mandatory: [variable] with [final modifier] for [distance calculation]

validateBetweenScopes option:
true: Mandatory: [distance calculation] between [declaration of variable] and [first usage of variable] in [different scopes]
false: Optional: [distance calculation] not between [declaration of variable] and [first usage of variable] in [different scopes]

Options that are data specifications:
{{allowedDistance}}: int; > 0; 3
{{ignoreVariablePattern}}: Pattern; RegExp; """""
https://checkstyle.org/checks/javadoc/invalidjavadocposition.html#InvalidJavadocPosition,InvalidJavadocPosition,"Final RuleSet Representation:

Basic Rule:
Mandatory: [Javadocs] before [module, package, class, interface, constructor, method, field declarations]
And
Mandatory: [Javadocs] not in [body of a method]

There are no options for this CheckStyle rule, so no option rules or data specifications are provided."
https://checkstyle.org/checks/javadoc/missingjavadoctype.html#MissingJavadocType,MissingJavadocType,"Final RuleSet Representation:

Basic Rule:
Mandatory: [Javadoc comment] for [class, enum, interface, annotation interface definitions] is [present]
And
Mandatory: [Javadoc comment] for [class, enum, interface, annotation interface definitions] is [present] for {{scope}}

Option Rule:
excludeScope option:
null: Optional: [Javadoc comment] for [class, enum, interface, annotation interface definitions] is not [present] for {{excludeScope}}

scope option:
public: Mandatory: [Javadoc comment] for [class, enum, interface, annotation interface definitions] is [present] for {{scope}}

skipAnnotations option:
Generated: Optional: [Javadoc comment] for [class, enum, interface, annotation interface definitions] is not [present] for {{skipAnnotations}}

tokens option:
INTERFACE_DEF, CLASS_DEF, ENUM_DEF, ANNOTATION_DEF, RECORD_DEF: Mandatory: [Javadoc comment] for [INTERFACE_DEF, CLASS_DEF, ENUM_DEF, ANNOTATION_DEF, RECORD_DEF] is [present]

Options that are data specifications:
{{excludeScope}}: Scope; {public, protected, package, private}; {null}
{{scope}}: Scope; {public, protected, package, private}; {public}
{{skipAnnotations}}: String[]; {Generated}; {}
{{tokens}}: String[]; {INTERFACE_DEF, CLASS_DEF, ENUM_DEF, ANNOTATION_DEF, RECORD_DEF}; {INTERFACE_DEF, CLASS_DEF, ENUM_DEF, ANNOTATION_DEF, RECORD_DEF}"
https://checkstyle.org/checks/header/regexpheader.html#RegexpHeader,RegexpHeader,"Final RuleSet Representation:

Basic Rule:
Mandatory: [header of source file] matches [pattern for each line of the source header]

Option Rule:
charset option:
String: Optional: [character encoding] is {{charset}}

fileExtensions option:
String[]: Optional: [file extensions] is {{fileExtensions}}

header option:
String: Optional: [required header] is {{header}}

headerFile option:
URI: Optional: [name of the file containing the required header] is {{headerFile}}

multiLines option:
int[]: Optional: [line numbers to repeat] is {{multiLines}}

Options that are data specifications:
{{charset}}: String; any valid charset; the charset property of the parent <a href=""https://checkstyle.org/config.html#Checker"">Checker</a> module
{{fileExtensions}}: String[]; any valid file extensions; all files
{{header}}: String; any valid string; null
{{headerFile}}: URI; any valid URI; null
{{multiLines}}: int[]; any valid integer array; {}"
https://checkstyle.org/checks/blocks/emptycatchblock.html#EmptyCatchBlock,EmptyCatchBlock,"Final RuleSet Representation:

Basic Rule:
Mandatory: [catch block] is [empty]

Option Rule:
commentFormat option:
""Pattern"": Mandatory: [first comment] of [empty catch block] matches {{commentFormat}}

exceptionVariableName option:
""Pattern"": Mandatory: [variable name] of [exception] matches {{exceptionVariableName}}

Options that are data specifications:
{{commentFormat}}: Pattern; RegExp; "".*""
{{exceptionVariableName}}: Pattern; RegExp; ""^$"""
https://checkstyle.org/checks/naming/recordcomponentname.html#RecordComponentName,RecordComponentName,"Final RuleSet Representation:

Basic Rule:
Mandatory: [record component names] conform to {{format}}

Options that are data specifications:
{{format}}: Pattern; ""^[a-z][a-zA-Z0-9]*$""; ""^[a-z][a-zA-Z0-9]*$"""
https://checkstyle.org/checks/coding/covariantequals.html#CovariantEquals,CovariantEquals,"Final RuleSet Representation:

Basic Rule:
Mandatory: [class] or [record] that have [covariant equals method] -> [class] or [record] override [equals(Object)]

Option Rule:
None

Options that are data specifications:
None"
